timestamp,path,service
2023-08-08T13:14:05.337121+00,/,1
2023-08-08T13:19:05.369449+00,/,1
2023-08-08T13:24:05.324089+00,/,1
2023-08-08T13:29:05.327029+00,/,1
2023-08-08T13:33:40.276051+00,/getAppData,1
2023-08-08T13:33:51.156864+00,/getAppData,10788
2023-08-08T13:34:05.286813+00,/,1
2023-08-08T13:34:10.624812+00,/toggleScore,1
2023-08-08T13:34:11.509832+00,/toggleScore,790
2023-08-08T13:34:11.650411+00,/getAppData,1
2023-08-08T13:34:13.572230+00,/getAppData,1828
2023-08-08T13:39:05.236251+00,/,1
2023-08-08T13:41:05.939241+00,/getAppData,0
2023-08-08T13:41:07.278252+00,/getAppData,1285
2023-08-08T13:41:08.968665+00,/toggleScore,0
2023-08-08T13:41:09.636400+00,/toggleScore,621
2023-08-08T13:41:10.922977+00,/getAppData,1214
2023-08-08T13:44:05.369364+00,/,1
2023-08-08T13:47:34.508445+00,/toggleScore,1
2023-08-08T13:47:35.177518+00,/toggleScore,640
2023-08-08T13:47:35.257364+00,/getAppData,1
2023-08-08T13:47:36.447532+00,/getAppData,1150
2023-08-08T13:49:05.313931+00,/,1
2023-08-08T13:54:05.369292+00,/,1
2023-08-08T13:59:05.230044+00,/,1
2023-08-08T14:02:35.086262+00,/getAppData,1
2023-08-08T14:02:36.033446+00,/getAppData,905
2023-08-08T14:02:51.728494+00,/giveHighFive,0
2023-08-08T14:02:52.164824+00,/giveHighFive,397
2023-08-08T14:02:52.325546+00,/getAppData,0
2023-08-08T14:02:53.643374+00,/getAppData,1276
2023-08-08T14:04:05.329711+00,/,1
2023-08-08T14:09:05.314535+00,/,1
2023-08-08T14:10:19.368374+00,/toggleScore,1
2023-08-08T14:10:20.152162+00,/toggleScore,673
2023-08-08T14:10:20.268649+00,/getAppData,0
2023-08-08T14:10:21.169337+00,/toggleScore,535
2023-08-08T14:10:22.083865+00,/getAppData,1704
2023-08-08T14:10:22.692283+00,/getAppData,1399
2023-08-08T14:10:26.665822+00,/toggleScore,1
2023-08-08T14:10:27.185507+00,/toggleScore,411
2023-08-08T14:10:27.303796+00,/getAppData,1
2023-08-08T14:10:28.354270+00,/getAppData,941
2023-08-08T14:11:49.734067+00,/giveHighFive,0
2023-08-08T14:11:50.219693+00,/giveHighFive,374
2023-08-08T14:11:50.336374+00,/getAppData,0
2023-08-08T14:11:51.178217+00,/getAppData,730
2023-08-08T14:11:57.248080+00,/getDashboardData,0
2023-08-08T14:11:58.108899+00,/getDashboardData,753
2023-08-08T14:14:05.349144+00,/,1
2023-08-08T14:19:05.322641+00,/,1
2023-08-08T14:24:05.321030+00,/,1
2023-08-08T14:29:05.356068+00,/,1
2023-08-08T14:34:05.362920+00,/,1
2023-08-08T14:39:05.283269+00,/,1
2023-08-08T14:44:05.405637+00,/,1
2023-08-08T14:49:05.326629+00,/,1
2023-08-08T14:54:05.312034+00,/,1
2023-08-08T14:59:05.313924+00,/,1
2023-08-08T15:04:05.275223+00,/,1
2023-08-08T15:09:05.291313+00,/,1
2023-08-08T15:14:05.336397+00,/,1
2023-08-08T15:19:05.326590+00,/,1
2023-08-08T15:24:05.282159+00,/,2
2023-08-08T15:29:05.297201+00,/,1
2023-08-08T15:34:05.306933+00,/,1
2023-08-08T15:39:05.282495+00,/,1
2023-08-08T15:44:05.279521+00,/,1
2023-08-08T15:49:05.290310+00,/,1
2023-08-08T15:54:05.370344+00,/,1
2023-08-08T15:56:48.437266+00,/getAppData,1
2023-08-08T15:57:00.304312+00,/getAppData,11779
2023-08-08T15:57:04.138974+00,/toggleScore,1
2023-08-08T15:57:05.091155+00,/toggleScore,774
2023-08-08T15:57:05.228331+00,/getAppData,1
2023-08-08T15:57:06.795960+00,/getAppData,1468
2023-08-08T15:59:05.327460+00,/,1
2023-08-08T16:04:05.307469+00,/,1
2023-08-08T16:09:05.353280+00,/,1
2023-08-08T16:14:05.360066+00,/,1
2023-08-08T16:19:05.325969+00,/,2
2023-08-08T16:24:05.314777+00,/,1
2023-08-08T16:29:05.340238+00,/,1
2023-08-08T16:34:04.915139+00,/getAppData,0
2023-08-08T16:34:05.387265+00,/,1
2023-08-08T16:34:16.156202+00,/getAppData,11070
2023-08-08T16:39:05.297801+00,/,3
2023-08-08T16:44:05.357242+00,/,1
2023-08-08T16:49:05.351296+00,/,1
2023-08-08T16:54:05.314930+00,/,1
2023-08-08T16:59:05.295478+00,/,1
2023-08-08T17:04:05.312383+00,/,1
2023-08-08T17:09:05.297237+00,/,1
2023-08-08T17:14:05.365398+00,/,1
2023-08-08T17:19:05.348197+00,/,1
2023-08-08T17:24:05.289237+00,/,1
2023-08-08T17:29:05.344249+00,/,1
2023-08-08T17:34:05.286048+00,/,1
2023-08-08T17:39:05.299347+00,/,1
2023-08-08T17:44:05.265829+00,/,1
2023-08-08T17:49:05.289325+00,/,1
2023-08-08T17:54:05.301054+00,/,1
2023-08-08T17:57:27.935695+00,/getAppData,0
2023-08-08T17:57:38.888445+00,/getAppData,10749
2023-08-08T17:57:59.218622+00,/toggleScore,1
2023-08-08T17:57:59.223444+00,/toggleScore,0
2023-08-08T17:57:59.334619+00,/setMiwProgress,1
2023-08-08T17:57:59.440452+00,/toggleScore,2
2023-08-08T17:58:00.058720+00,/toggleScore,597
2023-08-08T17:58:00.326372+00,/toggleScore,865
2023-08-08T17:58:00.861284+00,/setMiwProgress,359
2023-08-08T17:58:02.224972+00,/toggleScore,609
2023-08-08T17:58:02.585895+00,/toggleScore,608
2023-08-08T17:58:02.595880+00,/getAppData,0
2023-08-08T17:58:02.772764+00,/getAppData,1
2023-08-08T17:58:02.851186+00,/toggleScore,878
2023-08-08T17:58:03.233020+00,/getAppData,1
2023-08-08T17:58:05.776106+00,/getAppData,1
2023-08-08T17:58:08.110471+00,/getAppData,1803
2023-08-08T17:58:08.164709+00,/getAppData,1876
2023-08-08T17:58:08.193543+00,/getAppData,1901
2023-08-08T17:58:08.211009+00,/getAppData,1923
2023-08-08T17:58:08.227494+00,/getAppData,1835
2023-08-08T17:58:08.309574+00,/getAppData,1993
2023-08-08T17:58:30.997527+00,/giveHighFive,1
2023-08-08T17:58:31.640255+00,/giveHighFive,323
2023-08-08T17:58:31.933772+00,/getAppData,1
2023-08-08T17:58:34.607779+00,/getAppData,843
2023-08-08T17:58:35.875420+00,/toggleScore,1
2023-08-08T17:58:36.760541+00,/toggleScore,290
2023-08-08T17:58:38.940476+00,/getAppData,849
2023-08-08T17:58:44.816478+00,/toggleScore,365
2023-08-08T17:58:45.542637+00,/toggleScore,1
2023-08-08T17:58:45.639180+00,/getAppData,1
2023-08-08T17:58:46.239925+00,/toggleScore,383
2023-08-08T17:58:49.558752+00,/getAppData,737
2023-08-08T17:58:52.741271+00,/toggleScore,1
2023-08-08T17:58:55.610517+00,/getAppData,807
2023-08-08T17:59:00.410029+00,/toggleScore,379
2023-08-08T17:59:02.758095+00,/setMiwProgress,1
2023-08-08T17:59:05.339515+00,/,1
2023-08-08T17:59:05.367102+00,/getAppData,0
2023-08-08T17:59:05.902655+00,/setMiwProgress,338
2023-08-08T17:59:06.752966+00,/getAppData,1054
2023-08-08T17:59:07.915445+00,/getAppData,991
2023-08-08T18:01:38.847239+00,/giveHighFive,0
2023-08-08T18:01:44.612008+00,/giveHighFive,477
2023-08-08T18:01:45.607391+00,/getAppData,1
2023-08-08T18:01:46.590720+00,/getAppData,800
2023-08-08T18:04:05.315016+00,/,1
2023-08-08T18:04:28.172432+00,/getAppData,1
2023-08-08T18:04:29.327983+00,/getAppData,1035
2023-08-08T18:04:32.853495+00,/toggleScore,1
2023-08-08T18:04:33.513258+00,/toggleScore,540
2023-08-08T18:04:33.945954+00,/getAppData,0
2023-08-08T18:04:34.078036+00,/toggleScore,511
2023-08-08T18:04:35.196919+00,/getAppData,947
2023-08-08T18:04:35.224721+00,/getAppData,1174
2023-08-08T18:04:36.168092+00,/toggleScore,547
2023-08-08T18:04:37.081015+00,/toggleScore,505
2023-08-08T18:04:37.767335+00,/getAppData,1457
2023-08-08T18:04:38.256272+00,/getAppData,1022
2023-08-08T18:06:17.111173+00,/giveHighFive,1
2023-08-08T18:06:17.816132+00,/giveHighFive,508
2023-08-08T18:06:17.958369+00,/getAppData,1
2023-08-08T18:06:18.964797+00,/getAppData,881
2023-08-08T18:09:05.305023+00,/,1
2023-08-08T18:14:05.303969+00,/,1
2023-08-08T18:19:05.358880+00,/,1
2023-08-08T18:24:05.320541+00,/,1
2023-08-08T18:29:05.300776+00,/,1
2023-08-08T18:34:05.233102+00,/,1
2023-08-08T18:39:05.253174+00,/,1
2023-08-08T18:44:05.305543+00,/,1
2023-08-08T18:49:05.288934+00,/,1
2023-08-08T18:54:05.306290+00,/,1
2023-08-08T18:59:05.305450+00,/,1
2023-08-08T19:04:05.332783+00,/,1
2023-08-08T19:09:05.341053+00,/,1
2023-08-08T19:14:05.376247+00,/,1
2023-08-08T19:19:05.341429+00,/,1
2023-08-08T19:22:12.962967+00,/getAppData,1
2023-08-08T19:22:25.800633+00,/getAppData,12789
2023-08-08T19:24:05.335387+00,/,1
2023-08-08T19:26:34.087201+00,/logout,1
2023-08-08T19:26:34.296778+00,/logout,165
2023-08-08T19:29:05.281359+00,/,1
2023-08-08T19:34:05.353095+00,/,1
2023-08-08T19:39:05.307158+00,/,1
2023-08-08T19:44:05.368290+00,/,1
2023-08-08T19:49:05.286428+00,/,1
2023-08-08T19:54:05.351174+00,/,1
2023-08-08T19:59:05.298233+00,/,1
2023-08-08T20:04:05.345249+00,/,1
2023-08-08T20:09:05.357954+00,/,1
2023-08-08T20:14:05.326883+00,/,1
2023-08-08T20:19:05.368033+00,/,1
2023-08-08T20:19:10.262112+00,/getAppData,1
2023-08-08T20:19:19.901631+00,/getAppData,9561
2023-08-08T20:19:36.095209+00,/setMiwProgress,1
2023-08-08T20:19:36.629237+00,/setMiwProgress,471
2023-08-08T20:19:37.064779+00,/getAppData,1
2023-08-08T20:19:38.039734+00,/getAppData,920
2023-08-08T20:24:05.353510+00,/,1
2023-08-08T20:29:05.315516+00,/,1
2023-08-08T20:33:20.274408+00,/getAppData,1
2023-08-08T20:33:21.154925+00,/getAppData,856
2023-08-08T20:34:05.276877+00,/,1
2023-08-08T20:39:05.283757+00,/,1
2023-08-08T20:44:05.313303+00,/,1
2023-08-08T20:49:05.356532+00,/,7
2023-08-08T20:54:05.282308+00,/,2
2023-08-08T20:59:05.358196+00,/,1
2023-08-08T21:04:05.307000+00,/,1
2023-08-08T21:09:05.298497+00,/,1
2023-08-08T21:14:05.354034+00,/,1
